Bike ID,Gender,Birth Year,Age,Trip Duration,Start Station ID,Start Station Name,Start Station Latitude,Start Station Longitude,Start Time,End Station ID,End Station Name,End Station Latitude,End Station Longitude,Stop Time
42305,Male,1983,38,171,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-12-01 08:27:10.4530,3185,City Hall,40.717732500000004,-74.04384499999999,2020-12-01 08:30:01.4660
42596,Female,1974,47,94,3639,Harborside,40.71925170000001,-74.034234,2020-12-01 08:30:58.9530,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-12-01 08:32:33.8840
45363,Unknown,1969,52,426,3187,Warren St,40.721123600000006,-74.03805095,2020-12-01 08:33:17.1380,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 08:40:24.0140
42308,Female,1991,30,640,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 08:39:51.1250,3267,Morris Canal,40.7124188237569,-74.03852552175522,2020-12-01 08:50:31.9020
48930,Male,1991,30,279,3192,Liberty Light Rail,40.711242299999995,-74.0557013,2020-12-01 08:41:17.7280,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-12-01 08:45:56.7740
48910,Female,1967,54,182,3211,Newark Ave,40.72152515,-74.046304543,2020-12-01 08:42:31.4510,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-12-01 08:45:33.6440
42417,Male,1995,26,316,3209,Brunswick St,40.7241765,-74.05065640000001,2020-12-01 08:42:43.6530,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 08:48:00.3610
43568,Male,1972,49,599,3192,Liberty Light Rail,40.711242299999995,-74.0557013,2020-12-01 08:44:05.7870,3639,Harborside,40.71925170000001,-74.034234,2020-12-01 08:54:04.8400
45355,Male,1989,32,160,3211,Newark Ave,40.72152515,-74.046304543,2020-12-01 08:44:07.8010,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-12-01 08:46:48.3530
45198,Male,1998,23,465,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-12-01 08:44:58.1610,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 08:52:44.0950
42411,Male,1990,31,416,3206,Hilltop,40.7311689,-74.0575736,2020-12-01 08:48:19.6380,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 08:55:15.7380
42380,Male,1990,31,393,3210,Pershing Field,40.742677141,-74.051788633,2020-12-01 08:48:59.5490,3640,Journal Square,40.733670000000004,-74.0625,2020-12-01 08:55:33.4220
45350,Male,1991,30,1173,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-12-01 08:51:07.1290,3481,York St,40.71649,-74.04105,2020-12-01 09:10:40.8550
43244,Male,1983,38,624,3273,Manila & 1st,40.72165072487999,-74.04288411140442,2020-12-01 08:52:45.0020,3184,Paulus Hook,40.7141454,-74.0335519,2020-12-01 09:03:09.4190
42614,Male,1989,32,152,3638,Washington St,40.7242941,-74.0354826,2020-12-01 08:54:07.6420,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 08:56:40.4290
48924,Male,1979,42,425,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2020-12-01 08:56:31.6050,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 09:03:36.7070
44762,Female,1962,59,650,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 08:57:55.9910,3639,Harborside,40.71925170000001,-74.034234,2020-12-01 09:08:46.3470
45363,Unknown,1969,52,838,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 08:58:05.0340,3185,City Hall,40.717732500000004,-74.04384499999999,2020-12-01 09:12:03.4380
27945,Female,1987,34,556,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 08:58:08.7430,3209,Brunswick St,40.7241765,-74.05065640000001,2020-12-01 09:07:25.5170
42492,Male,1962,59,608,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-12-01 08:59:14.0440,3193,Lincoln Park,40.7246050998869,-74.07840594649316,2020-12-01 09:09:22.8770
40517,Male,1988,33,3900,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-12-01 09:03:48.4400,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-12-01 10:08:49.2930
45355,Male,1984,37,174,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-12-01 09:06:19.0870,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-12-01 09:09:13.6370
39920,Male,1981,40,200,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 09:07:24.0260,3184,Paulus Hook,40.7141454,-74.0335519,2020-12-01 09:10:44.6990
44671,Male,1975,46,361,3211,Newark Ave,40.72152515,-74.046304543,2020-12-01 09:08:24.3290,3681,Grand St,40.71517767732029,-74.03768330812454,2020-12-01 09:14:25.4160
43098,Male,1963,58,632,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-12-01 09:09:10.4200,3184,Paulus Hook,40.7141454,-74.0335519,2020-12-01 09:19:43.2850
42255,Male,1988,33,360,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,2020-12-01 09:10:11.8220,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-12-01 09:16:12.2110
45355,Male,1984,37,2655,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,2020-12-01 09:10:20.9020,3206,Hilltop,40.7311689,-74.0575736,2020-12-01 09:54:36.8980
42535,Unknown,1969,52,305,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2020-12-01 09:11:16.9290,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 09:16:21.9340
30360,Female,1982,39,773,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2020-12-01 09:12:33.8430,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,2020-12-01 09:25:26.9900
42371,Male,1989,32,144,3211,Newark Ave,40.72152515,-74.046304543,2020-12-01 09:13:25.8310,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,2020-12-01 09:15:50.6730
47252,Unknown,1969,52,942,3273,Manila & 1st,40.72165072487999,-74.04288411140442,2020-12-01 09:13:34.3080,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 09:29:16.5290
42014,Male,1987,34,315,3273,Manila & 1st,40.72165072487999,-74.04288411140442,2020-12-01 09:13:57.6110,3279,Dixon Mills,40.72163014263835,-74.04996782541275,2020-12-01 09:19:13.3260
46190,Female,1984,37,258,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 09:14:27.4190,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 09:18:45.7820
42147,Male,1996,25,393,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,2020-12-01 09:15:10.9070,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-12-01 09:21:44.8570
42494,Unknown,1969,52,1441,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 09:21:25.3700,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-12-01 09:45:27.2710
44664,Male,1991,30,488,3268,Lafayette Park,40.71346382669195,-74.06285852193831,2020-12-01 09:22:18.7220,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 09:30:27.1530
46473,Female,1991,30,346,3639,Harborside,40.71925170000001,-74.034234,2020-12-01 09:22:49.6880,3211,Newark Ave,40.72152515,-74.046304543,2020-12-01 09:28:35.7400
42195,Unknown,1969,52,2463,3639,Harborside,40.71925170000001,-74.034234,2020-12-01 09:24:19.2780,3639,Harborside,40.71925170000001,-74.034234,2020-12-01 10:05:22.9580
48910,Male,1992,29,133,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-12-01 09:27:35.9450,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 09:29:49.3760
31659,Female,1987,34,193,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 09:31:50.6840,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 09:35:03.7080
38449,Unknown,1969,52,410,3225,Baldwin at Montgomery,40.7236589,-74.0641943,2020-12-01 09:33:20.5650,3186,Grove St PATH,40.71958611647166,-74.0431174635887,2020-12-01 09:40:10.5860
45256,Female,1977,44,423,3205,JC Medical Center,40.71653978099194,-74.0496379137039,2020-12-01 09:35:58.4530,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,2020-12-01 09:43:02.2130
35285,Male,1975,46,849,3210,Pershing Field,40.742677141,-74.051788633,2020-12-01 09:36:39.9470,3679,Bergen Ave,40.72210378668603,-74.07145500183104,2020-12-01 09:50:49.0160
26719,Male,1960,61,271,3194,McGinley Square,40.7253399253558,-74.06762212514876,2020-12-01 09:39:43.4340,3195,Sip Ave,40.73089709786179,-74.06391263008119,2020-12-01 09:44:15.1990
18754,Male,1964,57,574,3203,Hamilton Park,40.727595965999996,-74.044247311,2020-12-01 09:45:33.4930,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,2020-12-01 09:55:08.0400
42494,Unknown,1969,52,594,3275,Columbus Drive,40.71835519823214,-74.03891444206238,2020-12-01 09:46:02.1290,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,2020-12-01 09:55:56.9950
42219,Male,1994,27,201,3639,Harborside,40.71925170000001,-74.034234,2020-12-01 09:47:39.8620,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 09:51:01.1860
44937,Male,1991,30,204,3187,Warren St,40.721123600000006,-74.03805095,2020-12-01 09:49:16.6660,3202,Newport PATH,40.7272235,-74.03375890000001,2020-12-01 09:52:41.3970
